Timestamp,State,Title,Classification
1974-07-20 12:00:00+00:00,Florida,Report 44837: Years of South Florida Skunk Ape stories supported by witness accounts and newspaper articles,Class A
1974-07-30 12:00:00+00:00,Michigan,Report 24620: Man recalls family experiencing possible intimidation near Ann Arbor,Class B
1974-08-01 12:00:00+00:00,California,"Report 27983: Motorists encounter unusual creature on Highway 46 near Paso Robles, CA",Class A
1974-08-15 12:00:00+00:00,Oregon,Report 8621: Boy scout hears repeated screams,Class B
1974-08-15 12:00:00+00:00,Oregon,Report 15744: Possible screams heard by campers near Indian Lake,Class B
1974-08-15 12:00:00+00:00,Florida,Report 2657: A tree stump moves closer to a group of young boys,Class A
1974-09-01 12:00:00+00:00,Florida,Report 11812: Twilight sighting on the west side of Lakeland,Class A
1974-09-01 12:00:00+00:00,California,Report 7860: Hunter has daytime sighting near Dos Rios,Class A
1974-09-14 12:00:00+00:00,Idaho,Report 9954: Elk hunters find footprints on Stanley Butte.,Class B
1974-09-15 12:00:00+00:00,Washington,Report 43911: Memory told of screaming creature terrifying campers at Gold Basin Campground along the Mountain Loop Highway,Class B
1974-09-16 12:00:00+00:00,Michigan,Report 10151: Motorist has nighttime sighting of animal near Marshall.,Class A
1974-09-20 12:00:00+00:00,Rhode Island,Report 6496: Bicycling student has night encounter,Class A
1974-09-30 12:00:00+00:00,Nebraska,Report 1149: Late Afternoon sighting by motorist near Blue Springs,Class A
1974-10-01 12:00:00+00:00,Oregon,Report 1446: Deer hunters find footprints near Wahtum Lake.,Class B
1974-10-16 12:00:00+00:00,Washington,Report 24562: Man remembers running home when he and his friend spot a tall hairy creature near Woodinville,Class A
1974-11-01 12:00:00+00:00,Georgia,Report 7464: Deer hunter describes possible stalking on Pigeon Mountain.,Class B
1974-11-04 12:00:00+00:00,Oklahoma,Report 6644: Deer hunters have daylight sighting near Seminole.,Class A
1974-11-09 12:00:00+00:00,Kansas,Report 10660: Motorist has nighttime sighting of animal east of Lebo,Class A
1974-11-15 12:00:00+00:00,Oregon,Report 13729: Logging crew has daytime sighting.,Class A
1974-12-15 12:00:00+00:00,Michigan,"Report 7386: Observer hears scream changing to low ""demonic"" chuckle",Class B
1974-12-20 12:00:00+00:00,Florida,Report 27778: Possible late night campsite intrusion in the Ocala National Forest,Class B
1975-01-15 12:00:00+00:00,Florida,"Report 592: Two witnesses observed a large, black-brown human-like form  between Wiles Rd. and Sample Rd",Class A
1975-04-04 12:00:00+00:00,Arkansas,Report 3143: Two children have encounter west of Benton,Class B
1975-04-16 12:00:00+00:00,Washington,"Report 1721: Children find 19"" tracks in snow",Class B
1975-05-25 12:00:00+00:00,Washington,Report 1722: Creature sighted on White Horse Mt,Class A
1975-06-01 12:00:00+00:00,California,Report 6706: Hikers see large print in Yolla Bolly Wilderness,Class B
1975-06-18 12:00:00+00:00,Florida,Report 24241: Family has a strange and terrifying encounter while fishing in the Everglades National Park,Class B
1975-06-20 12:00:00+00:00,Florida,Report 49084: Memory told of a 'Hairy Man' crossing Hwy. 27 north of Homestead,Class A
1975-06-30 12:00:00+00:00,Texas,Report 2397: Seven-foot tall creature seen by two youths; a local newspaper later carries story about other incidents in the same area,Class B
1975-07-01 12:00:00+00:00,Mississippi,"Report 1341: Family witness a large, hair covered creature eating food from their garden.",Class A
1975-07-01 12:00:00+00:00,South Carolina,Report 26029: Recollection of a twilight encounter on Lake Keowee,Class A
1975-07-01 12:00:00+00:00,Oregon,Report 3702: Daytime sighting by swimmers in Wolf Creek area,Class A
1975-07-04 12:00:00+00:00,West Virginia,Report 4237: Three youths have a menacing encounter near Beckley,Class B
1975-07-04 12:00:00+00:00,Texas,Report 2050: While rowing a boat across a lake in Huntsville Park witness saw a dark animal in the form of a man running away,Class A
1975-07-12 12:00:00+00:00,North Carolina,Report 4763: Hikers find footprint in Great Smoky Mountains National Park.,Class B
1975-07-15 12:00:00+00:00,Indiana,Report 26587: Woman recalls afternoon sighting near the outskirts of Marion.,Class A
1975-07-15 12:00:00+00:00,Missouri,Report 15075: School teacher remembers his close encounter with a sasquatch while hunting near Cape Fair,Class A
1975-07-15 12:00:00+00:00,Wisconsin,Report 49019: Memory told of a close daylight encounter while playing near Mikana,Class A
1975-07-20 12:00:00+00:00,Colorado,Report 1366: huge human-like handprint found on top of a vandalized sign.,Class A
1975-07-31 12:00:00+00:00,Washington,Report 4403: Late night encounter by young campers in Maple Valley Wa,Class B
1975-08-01 12:00:00+00:00,Florida,Report 40784: Memory told of a large hairy biped approaching a family as they dumped their garbage near Waukeenah,Class A
1975-08-09 12:00:00+00:00,Kentucky,Report 10765: Youth watches animal hiding behind trees near Nolin Lake.,Class B
1975-08-10 12:00:00+00:00,Washington,"Report 927: Campers hear loud animal ""roars"", from inside the treeline of a clear-cut",Class B
1975-08-14 12:00:00+00:00,Mississippi,"Report 4681: Nighttime sighting by teens, near Meridian",Class A
1975-08-25 12:00:00+00:00,Alabama,Report 1830: Two separate sighting reports of a creature,Class C
1975-09-01 12:00:00+00:00,California,Report 5260: Family sees prints near Crescent City,Class B
1975-09-01 12:00:00+00:00,Florida,Report 14271: Possible tracks noticed by hunters in the Everglades outside Everglades City,Class B
1975-09-10 12:00:00+00:00,Wisconsin,Report 3044: Second-hand report of creature looking in at woman through window,Class C
1975-09-15 12:00:00+00:00,Arkansas,Report 10919: Youth has sighting from his backyard on Air Force Base,Class A
1975-09-15 12:00:00+00:00,Oregon,Report 7954: Boater finds footprints on bank of Rogue River,Class B
1975-09-20 12:00:00+00:00,Arkansas,Report 4095: Surprise observation by two hunters on the opposite bank of the river,Class B
1975-10-01 12:00:00+00:00,Indiana,Report 28453: Reliable military man describes childhood memory: Coon hounds flee a possible sasquatch 13 miles south of Muncie,Class B
1975-10-01 12:00:00+00:00,Minnesota,Report 40316: Memory told of a possible encounter while coon hunting near Houston,Class B
1975-10-01 12:00:00+00:00,Idaho,Report 6983: Hunter has early morning sighting near Challis,Class A
1975-10-01 12:00:00+00:00,Kansas,"Report 113: Son and friend find footprints. Later something stalks them along riverbank, incident retold by his father",Class B
1975-10-11 12:00:00+00:00,Washington,Report 1724: Bonney Lake,Class A
1975-10-11 12:00:00+00:00,Illinois,Report 40842: Memory told of a possible sighting along Happy Hollow Road near Gorham.,Class B
1975-10-11 12:00:00+00:00,Illinois,Report 41318: Memory told of roadside sighting at night south of Rantoul,Class A
1975-10-13 12:00:00+00:00,Washington,Report 1730: Lake Tapps,Class A
1975-10-15 12:00:00+00:00,Missouri,"Report 3483: Nighttime sighting outside farm house, west of Prairie Home (the town) near Pisgah Creek",Class A
1975-10-25 12:00:00+00:00,Oregon,Report 23771: Young hunter sees and hears a sasquatch near Applegate.,Class A
1975-10-28 12:00:00+00:00,Iowa,"Report 1270: Newspaper article about ""The Lockridge Monster.""",Class A
1975-11-01 12:00:00+00:00,Florida,Report 16683: Daylight sighting at edge of woods near fishing hole outside Jacksonville,Class A
1975-11-01 12:00:00+00:00,Wisconsin,Report 43648: Memory told of possible activity while trapping in Horicon Marsh,Class B
1975-11-15 12:00:00+00:00,Kansas,Report 1326: Early morning sighting by a hunter,Class A
1975-12-06 12:00:00+00:00,Illinois,Report 3300: Trapper recalls large footprints he found while trapping near Pinckneyville.,Class B
1975-12-15 12:00:00+00:00,Illinois,"Report 2805: Early morning sighting of creature looking at ""something"" in the snow in Vandalia.",Class A
1976-01-02 12:00:00+00:00,Georgia,Report 7356: Two servicemen from Hunter Army Airfield describe tent stalking incident on uninhabited Little Tybee Island,Class B
1976-01-14 12:00:00+00:00,Iowa,"Report 6394: Possible tracks found in snow near Albia, Iowa",Class B
1976-01-30 12:00:00+00:00,Washington,"Report 1925: Strong odor, crunching footsteps and large human-like tracks found in snow",Class A
1976-05-15 12:00:00+00:00,Oregon,Report 7658: Hiker encounters large footprints,Class B
1976-06-15 12:00:00+00:00,Michigan,Report 55573: Long term possible Sasquatch interactions on a farm near New Era beginning in the mid 1970's,Class B
1976-06-15 12:00:00+00:00,Georgia,Report 36006: Man recalls multiple experiences (including a daylight sighting) as a youth near Gainesville,Class A
1976-06-15 12:00:00+00:00,Oregon,Report 1635: Travelers watch tan-brown 5-6 foot hairy creature drink from stream with cupped hands,Class A
1976-06-16 12:00:00+00:00,Washington,Report 1684: Husband and wife harassed by unseen creatures at their camp late at night,Class B
1976-06-30 12:00:00+00:00,Oregon,Report 7124: Boy Scout sees part of retreating sasquatch,Class A
1976-07-10 12:00:00+00:00,Wisconsin,Report 1432:   Someone or something walks by house and peers from around a tree,Class B
1976-07-14 12:00:00+00:00,Louisiana,Report 23882: Woman recounts incident involving her father near town of Doyline on Lake Bistinue,Class B
1976-07-15 12:00:00+00:00,Wisconsin,Report 39314: Teenagers unnerved by possible knocking in Oak Creek,Class B
1976-07-15 12:00:00+00:00,Oregon,Report 2628: Family encounters upright creature while camping at Silver Falls,Class A
1976-07-15 12:00:00+00:00,Ohio,Report 10861: Teenagers wading down the Olentangy River at night have a sighting south of Delaware.,Class A
1976-08-01 12:00:00+00:00,Kentucky,Report 2381: Boy has evening sighting while bike riding with brothers near Booneboro River,Class A
1976-08-01 12:00:00+00:00,Missouri,Report 1356: Husband and wife observe sasquatch at river's edge,Class A
1976-08-01 12:00:00+00:00,Ohio,"Report 4966: Large footprints, area of matted grass and sounds of bipedal footsteps noted along shores of Aurora Lake",Class B
1976-08-01 12:00:00+00:00,Ohio,Report 8494: A woman recounts her childhood sighting near Atwood Lake,Class A
1976-08-10 12:00:00+00:00,Ohio,Report 24435: Man sees silhouette of an 8'-9' tall creature looking back at him from a cornfield near Canton,Class B
1976-08-15 12:00:00+00:00,Florida,Report 115: Young girls have daylight sighting near their home,Class A
1976-08-25 12:00:00+00:00,Oregon,Report 1318: Early evening sighting in Canyon City,Class A
1976-09-01 12:00:00+00:00,California,Report 10718: Campers hear a vocalization near Tenaya Lake,Class B
1976-09-01 12:00:00+00:00,Oregon,Report 11016: Young witness has encounter during thunderstorm near Cave Junction.,Class A
1976-09-01 12:00:00+00:00,Missouri,Report 1132: Witness noticed creature was human shaped.,Class B
1976-09-01 12:00:00+00:00,Ohio,"Report 8587: A childhood encounter just outside of Wadsworth, Ohio",Class A
1976-09-15 12:00:00+00:00,Arkansas,Report 57471: Memory told of a close daylight encounter with a white Bigfoot while riding a motorcycle inside Camp Joseph T. Robinson,Class A
1976-09-15 12:00:00+00:00,Washington,Report 28788: Memory told of close encounter with a sasquatch while picking up clay pigeons near Sumner,Class A
1976-09-18 12:00:00+00:00,Illinois,Report 28545: Man tells of the strange occurrences and his sighting as a teenager near Buckhart,Class A
1976-10-01 12:00:00+00:00,Texas,Report 2159: Sighting by a man on horseback of two large creatures near Gladewater,Class A
1976-10-08 12:00:00+00:00,Georgia,Report 14525: Evening encounter with fisherman laying catfish lines on the Alapaha River,Class A
1976-10-15 12:00:00+00:00,Virginia,Report 30462: Witness remembers several incidents including a close encounter on a dark road near Danville,Class A
1976-10-20 12:00:00+00:00,Missouri,Report 23836: Several incidents experienced by father and son outside St. Louis,Class A
1976-11-01 12:00:00+00:00,Ohio,Report 4837: Rabbit hunter witness's a massive creature running through the woods,Class A
1976-11-15 12:00:00+00:00,North Carolina,Report 6267: Two young men are confronted in broad daylight by a large creature near Falcon,Class A
1976-11-30 12:00:00+00:00,Texas,Report 51180: Man recalls strange occurrences as a youngster in Weatherford,Class B
1976-12-12 12:00:00+00:00,North Carolina,"Report 13378: Menacing commotion at night, tracks in snow the next morning, out Yadkinville",Class B
1976-12-23 12:00:00+00:00,Texas,Report 35721: Recollection of hearing frightening vocalizations in the Fort Worth Nature Center,Class B
1977-01-01 12:00:00+00:00,Ohio,Report 4556: Midnight sighting by motorist on Coy Rd,Class A
1977-01-01 12:00:00+00:00,Michigan,Report 20457: Nighttime sighting by Air Force personnel near Seney National Wildlife Refuge,Class A
1977-01-10 12:00:00+00:00,California,Report 7097: Campers hear late night vocalizations at Carlon Station,Class B
1977-02-01 12:00:00+00:00,Ohio,Report 374: Two women driving to work are surprised to see a very large hair covered biped running along the side of their car.,Class A
1977-03-15 12:00:00+00:00,Missouri,Report 27341: Childhood memory of a figure filling the window of her home near Evening Shade,Class B
1977-03-19 12:00:00+00:00,Oregon,"Report 4595: Late night sighting by family along Hwy 126, near McKenzie Bridge",Class A
1977-04-30 12:00:00+00:00,Mississippi,"Report 1342: Child sees a large, dark face staring at him from the bushes.",Class A
1977-05-01 12:00:00+00:00,Colorado,Report 1075: Teens fire at big black thing peeking in window of home,Class A
1977-05-01 12:00:00+00:00,Oregon,Report 21154: Couple has possible daylight encounter near Proxy Falls,Class B
1977-05-15 12:00:00+00:00,Michigan,Report 7399: Large Hairy Arm Knocks in Window Screen,Class A
1977-05-18 12:00:00+00:00,Ohio,Report 4970: Case report about a sighting by a boy and local rumors about a bigfoot in area.,Class A
